id,comment_dict
34666775674,{}
11083764750,"{'尺寸适宜': 2, '声音洪亮': 1, '轻巧方便': 1, '方便好用': 1, '小巧精致': 1, '时尚美观': 1}"
29540589708,{}
34702252693,"{'完美运行': 2, '流畅至极': 1, '清晰度高': 1, '持久耐用': 1}"
37863614212,{}
34836503913,"{'充电快速': 1, '拍照一流': 1}"
21690477582,{}
27621671388,"{'方便好用': 5, '反应超快': 4, '颜色绚丽': 3, '毫无卡顿': 3, '时尚美观': 3, '手感一流': 1, '拍照一流': 1, '解锁迅速': 1, '网速超快': 1, '优质耐用': 1}"
26645618878,"{'声音洪亮': 1, '设计人性化': 1, '尺寸适宜': 1}"
26577346370,"{'方便好用': 1, '美观大方': 1, '时尚美观': 1}"
30755877118,"{'完美运行': 3, '清晰度高': 1, '使用舒适': 1, '毫无卡顿': 1}"
26883913201,"{'流畅至极': 1, '充电快速': 1, '照相一流': 1, '散热性佳': 1}"
11960766223,{}
28761599918,{'解锁迅速': 1}
31269550280,{}
23543008118,"{'声音洪亮': 3, '时尚美观': 2, '颜色绚丽': 1, '操作简便': 1, '方便好用': 1}"
12719550949,{}
32853824570,{'时尚美观': 1}
29462906884,{}
35536382823,"{'功能强大': 1, '方便好用': 1, '超大屏幕': 1, '待机给力': 1}"
38270426285,"{'方便好用': 2, '流畅至极': 1, '清晰度高': 1, '毫无卡顿': 1, '时尚美观': 1}"
34502294549,"{'清晰度高': 5, '高端大气': 4, '声音洪亮': 3, '完美运行': 2, '流畅至极': 2, '方便好用': 2, '待机给力': 2, '灵敏度高': 2, '容量充足': 2, '时尚美观': 2, '质感俱佳': 1}"
34956176301,"{'流畅至极': 1, '反应超快': 1, '从未卡机': 1, '方便好用': 1, '像素一流': 1}"
26470226080,"{'性能一流': 1, '毫无卡顿': 1, '操作简便': 1, '轻巧秀气': 1, '时尚美观': 1}"
16287155613,"{'流畅至极': 2, '高端大气': 2, '系统易用': 1, '功能齐全': 1, '方便好用': 1, '待机给力': 1, '持久耐用': 1, '美观大方': 1, '时尚美观': 1, '容量充足': 1}"
16008259759,"{'完美运行': 3, '流畅至极': 3, '毫无卡顿': 3, '方便好用': 3, '清晰度高': 2, '漂亮大方': 2, '大小适宜': 1, '系统完美': 1, '超大屏幕': 1, '音质上乘': 1, '愉悦舒爽': 1}"
35677812165,"{'照片清晰': 3, '反应超快': 2, '时尚美观': 2, '颜色纯正': 1, '毫无卡顿': 1, '简单好看': 1, '方便好用': 1, '功能强大': 1, '拍照一流': 1, '散热性佳': 1, '毫无色差': 1, '体验绝佳': 1}"
24292596773,"{'流畅至极': 4, '方便好用': 4, '完美运行': 3, '性能一流': 2, '大小适宜': 1, '手感一流': 1, '清晰度高': 1, '色彩饱满': 1, '持久耐用': 1, '时尚美观': 1}"
34838427943,"{'声音洪亮': 27, '清晰度高': 11, '字大屏大': 9, '声音清晰': 9, '电池耐用': 8, '使用简便': 7, '操作简便': 5, '字体清晰': 5, '颜色绚丽': 4, '待机给力': 4, '高端大气': 3, '时尚美观': 3}"
29458140428,"{'声音洪亮': 8, '待机给力': 4, '容量充足': 3, '声音清晰': 2, '音质上乘': 2, '方便好用': 1, '精致优雅': 1, '小巧精致': 1, '时尚美观': 1, '结实耐用': 1, '字体够大': 1, '做工精湛': 1}"
29805935185,{}
34133438766,"{'反应超快': 2, '续航出色': 1, '清晰度高': 1, '上网极快': 1, '高端大气': 1, '亮丽如新': 1, '待机给力': 1, '时尚美观': 1, '大方得体': 1}"
35828357287,{'方便好用': 1}
12695177456,{}
26695151303,{}
34487395412,"{'超大字体': 1, '透明光亮': 1, '清晰度高': 1, '声音洪亮': 1, '适用性强': 1, '操作简便': 1, '字大屏大': 1, '使用方便': 1, '时尚美观': 1}"
28359747946,"{'反应超快': 1, '优质耐用': 1}"
30196940699,"{'声音洪亮': 31, '操作简便': 4, '声音清晰': 3, '时尚美观': 3, '字足够大': 2, '按键清晰': 2, '方便好用': 2, '大小适宜': 1, '颜色绚丽': 1, '使用简便': 1, '使用方便': 1}"
28295999574,"{'方便好用': 4, '时尚美观': 2, '完美运行': 1, '工艺上乘': 1, '待机给力': 1, '网速超快': 1, '散热性佳': 1}"
33580833972,"{'性能一流': 1, '时尚美观': 1}"
28445462536,"{'时尚美观': 3, '完美运行': 2, '方便好用': 1, '漂亮大方': 1, '使用顺手': 1, '清晰无杂音': 1, '音质上乘': 1, '内存充足': 1, '新颖别致': 1}"
34193409547,{'充电快速': 1}
17876631564,"{'反应超快': 16, '清晰度高': 12, '流畅至极': 9, '时尚美观': 9, '方便好用': 8, '漂亮大方': 6, '颜色绚丽': 4, '续航出色': 3, '高端大气': 3, '持久耐用': 3, '功能齐全': 2, '手感一流': 2}"
14711554428,"{'清晰度高': 4, '流畅至极': 3, '反应超快': 3, '性能一流': 1, '方便好用': 1, '系统超快': 1}"
20604473512,{'结实耐用': 1}
12079392298,"{'声音洪亮': 17, '时尚美观': 13, '方便好用': 7, '操作简便': 6, '颜色绚丽': 3, '高端大气': 3, '待机给力': 3, '持久耐用': 3, '字体够大': 3, '操作简单': 3, '音质上乘': 2, '大方得体': 2}"
13599898379,"{'时尚美观': 4, '识别率强': 3, '精巧耐看': 1, '功能齐全': 1, '流畅至极': 1, '清晰度高': 1, '解锁迅速': 1, '使用顺手': 1, '舒适性强': 1, '持久耐用': 1}"
23331412521,"{'大小适宜': 1, '充电快速': 1, '待机给力': 1, '声音清晰': 1, '音质上乘': 1}"
29155088293,{}
30940060426,"{'完美运行': 1, '轻便实用': 1, '大方得体': 1}"
27310662202,"{'方便好用': 1, '持久耐用': 1, '时尚美观': 1}"
22159576363,{'高端大气': 1}
25381808225,{}
31537189862,{}
12032759099,{}
36281637057,"{'声音洪亮': 6, '待机给力': 3, '厚薄适宜': 1}"
34801858205,"{'完美运行': 7, '功能齐全': 5, '毫无卡顿': 5, '时尚美观': 5, '清晰度高': 4, '方便好用': 4, '高端大气': 4, '使用正常': 3, '惊艳绝伦': 3, '色彩鲜艳': 2, '做工精湛': 1, '愉悦舒爽': 1}"
36732866210,"{'小巧精致': 7, '方便好用': 3, '声音清晰': 3, '时尚美观': 3, '使用简便': 2, '清晰度高': 2, '操作简便': 2, '无比顺畅': 2, '音质上乘': 2, '简洁清爽': 1, '使用方便': 1, '大方得体': 1}"
11241851347,{'方便好用': 1}
30416152247,{}
30634006837,{}
34183192742,"{'声音洪亮': 12, '颜色绚丽': 6, '操作简便': 2, '简单大方': 1, '质优物美': 1, '方便好用': 1, '待机给力': 1, '持久耐用': 1, '精美漂亮': 1, '大方得体': 1, '字体够大': 1}"
34679332302,{}
10691834692,"{'时尚美观': 2, '照相清晰': 1, '高端大气': 1, '无比顺畅': 1, '操作简单': 1}"
30427734474,"{'漂亮大方': 7, '功能齐全': 4, '时尚美观': 4, '清晰度高': 3, '方便好用': 3, '手感一流': 2, '操作简便': 2, '拍摄功能强': 2, '功能强劲': 2, '颜色绚丽': 1, '毫无卡顿': 1, '超大屏幕': 1}"
30930906313,{}
34676504780,"{'流畅至极': 3, '时尚美观': 3, '完美运行': 2, '方便好用': 1, '内存充足': 1}"
34613406185,{}
25896504599,"{'流畅至极': 3, '续航出色': 2, '充电快速': 2, '方便好用': 2, '高端大气': 2, '完美运行': 1, '毫无卡顿': 1, '识别率强': 1, '手游畅通': 1, '时尚简约': 1, '时尚美观': 1, '轻薄适中': 1}"
33622008508,"{'方便好用': 3, '流畅至极': 1, '续航出色': 1, '手感一流': 1}"
34233726987,{}
33085059941,"{'毫无卡顿': 1, '拍照一流': 1, '漂亮大方': 1, '内存充足': 1}"
21678063215,{}
28266918308,"{'完美运行': 15, '时尚美观': 15, '毫无卡顿': 6, '手感一流': 5, '方便好用': 5, '容量充足': 5, '续航出色': 3, '充电快速': 3, '精致优雅': 3, '功能齐全': 2, '漂亮大方': 2, '炫酷霸气': 1}"
26694501237,"{'反应超快': 1, '手感一流': 1}"
11703169647,"{'毫无气泡': 1, '时尚美观': 1, '设计合理': 1}"
32242433676,{'方便好用': 1}
26146854420,"{'流畅至极': 2, '颜色绚丽': 1, '方便好用': 1, '拍照一流': 1, '时尚美观': 1}"
7787727,"{'流畅至极': 11, '方便好用': 5, '优质耐用': 5, '完美运行': 4, '高端大气': 4, '待机给力': 4, '系统干净': 4, '时尚美观': 4, '持久耐用': 3, '防摔耐用': 2, '制作精细': 1, '简洁大气': 1}"
32083556378,{}
35384077761,"{'反应超快': 5, '清晰度高': 5, '时尚美观': 5, '大小适宜': 3, '流畅至极': 3, '毫无卡顿': 3, '佩戴舒适': 1, '屏显细腻': 1, '方便好用': 1, '质感俱佳': 1, '大方得体': 1, '操作简单': 1}"
26817169285,"{'声音洪亮': 3, '操作简便': 2, '使用简便': 1}"
35458467006,"{'反应超快': 3, '清晰度高': 3, '流畅至极': 2, '手感一流': 1, '内存充足': 1}"
30711025518,{'观感舒适': 1}
28930895257,{}
31384919557,{}
27283219351,"{'声音清晰': 59, '声音洪亮': 44, '屏幕清晰': 34, '待机给力': 34, '操作简便': 32, '方便好用': 28, '使用简便': 15, '大屏清晰': 15, '时尚美观': 14, '做工精湛': 9, '颜色绚丽': 6, '高端大气': 5}"
30473248815,{}
28111131491,{'屏大小合适': 1}
27931138997,"{'声音洪亮': 3, '方便好用': 2, '续航出色': 1, '佩戴稳当': 1, '炫酷霸气': 1, '操作简便': 1, '质感俱佳': 1, '灵敏度高': 1, '电池耐用': 1, '优质耐用': 1}"
32915523634,"{'流畅至极': 17, '清晰度高': 15, '时尚美观': 13, '完美运行': 11, '方便好用': 7, '时尚简约': 7, '解锁迅速': 6, '续航出色': 5, '使用舒适': 3, '拍照一流': 3, '色彩饱满': 2, '精美漂亮': 1}"
12550181756,{}
19686606084,"{'流畅至极': 24, '毫无卡顿': 18, '方便好用': 16, '续航出色': 10, '清晰度高': 7, '持久耐用': 7, '大小适宜': 4, '拍照一流': 4, '优质耐用': 4, '高端大气': 3, '颜值爆表': 2, '时尚美观': 2}"
31780413336,"{'方便好用': 3, '功能强大': 2, '大小适宜': 1, '清晰度高': 1, '新颖别致': 1}"
27695446997,{}
10906997558,{}
32786872441,"{'流畅至极': 1, '手感一流': 1, '时尚美观': 1}"
27039557001,"{'完美运行': 1, '颜色绚丽': 1, '毫无卡顿': 1, '方便好用': 1, '超大屏幕': 1, '亮丽如新': 1, '照片清晰': 1, '握感舒适': 1}"
28223441652,{'性能一流': 1}
27276914000,{}
34084392420,{}
26662369050,"{'流畅至极': 3, '方便好用': 2, '待机给力': 1, '持久耐用': 1, '时尚美观': 1}"
13695207328,"{'流畅至极': 1, '方便好用': 1, '高端大气': 1, '时尚简约': 1}"
31557380732,{}
12260780555,"{'亮丽如新': 1, '待机给力': 1}"
21865645093,"{'声音洪亮': 71, '方便好用': 25, '声音清晰': 16, '字体够大': 14, '功能齐全': 11, '颜色绚丽': 11, '操作简便': 10, '大屏清晰': 9, '操作简单': 7, '大小适宜': 6, '时尚美观': 4, '小巧精致': 3}"
23936486738,{}
30669490304,{}
30008503655,"{'时尚美观': 2, '触感舒适': 1}"
35511027710,"{'流畅至极': 1, '方便好用': 1, '高端大气': 1, '颜值爆表': 1, '持久耐用': 1, '运行流畅': 1}"
34555111692,{}
26191836733,{}
31900422481,{}
26786958594,{}
34693782046,"{'流畅至极': 6, '方便好用': 5, '防水性好': 3, '完美运行': 3, '待机给力': 3, '时尚美观': 3, '续航出色': 2, '造型酷炫': 2, '炫酷霸气': 2, '高端大气': 2, '功能俱全': 1, '结实耐用': 1}"
15069038614,{}
34556558951,{}
32235940418,{}
25539335071,{}
35699250620,{}
13211391320,{'反应超快': 1}
14155000956,"{'屏大小合适': 2, '时尚美观': 2, '流畅至极': 1, '适用性强': 1, '方便好用': 1, '功能强大': 1, '漂亮大方': 1, '拍摄功能强': 1, '轻巧秀气': 1, '拍照功能强': 1}"
27971456447,{}
25380266459,{}
33059139791,{}
10107954475,{}
28001069396,"{'反应超快': 13, '方便好用': 13, '时尚美观': 8, '手感一流': 6, '毫无卡顿': 6, '功能强大': 6, '充电快速': 3, '高端大气': 3, '清晰度高': 2, '低调奢华': 2, '超大屏幕': 2, '观感舒适': 1}"
10486831737,{}
33375316874,{'拍照一流': 1}
35762284982,"{'低调奢华': 1, '拍照一流': 1, '颜值爆表': 1, '高端大气': 1, '时尚美观': 1}"
37049701950,"{'续航出色': 1, '毫无卡顿': 1}"
26816294478,"{'清晰度高': 5, '声音洪亮': 4, '高端大气': 4, '持久耐用': 4, '通话清晰': 3, '毫无卡顿': 3, '完美运行': 2, '性能一流': 2, '炫酷霸气': 2, '大小适宜': 1, '方便好用': 1, '时尚美观': 1}"
4030452,{'功能强大': 1}
18787246601,"{'方便好用': 1, '小巧精致': 1, '使用方便': 1}"
29228465651,{}
33573259462,{}
29630500221,"{'功能齐全': 1, '颜色绚丽': 1, '方便好用': 1, '超大屏幕': 1, '时尚美观': 1}"
33158607843,{}
30037403309,{'高端大气': 2}
11250907549,"{'持久耐用': 2, '声音洪亮': 1, '待机给力': 1}"
34487581457,"{'完美运行': 1, '流畅至极': 1, '清晰度高': 1, '功能俱全': 1}"
11465810724,"{'设计人性化': 1, '功能强大': 1, '时尚美观': 1}"
24274641350,{'颜色绚丽': 1}
34324073202,"{'流畅至极': 1, '超大字体': 1, '观感舒适': 1, '美观大方': 1}"
30712824110,{}
10975700599,"{'完美运行': 1, '颜色绚丽': 1}"
19089886870,{}
37985387416,"{'流畅至极': 1, '手感一流': 1, '反应超快': 1, '颜色绚丽': 1}"
26629394020,{'美观大方': 1}
14324363310,{}
30682104289,{}
26698961633,{}
34208745716,{}
26393247185,"{'声音洪亮': 4, '小巧精致': 2, '时尚美观': 2, '颜色绚丽': 1, '清晰度高': 1, '轻巧方便': 1, '操作简便': 1, '方便好用': 1, '舒适性强': 1, '体验绝佳': 1, '接打电话够': 1}"
34805947246,{}
33256902052,{}
32901309878,{}
32661125077,{}
29787987188,"{'完美运行': 3, '方便好用': 3, '流畅至极': 2, '清晰度高': 2, '内存充足': 2, '性能一流': 1, '拍照一流': 1, '时尚简约': 1, '持久耐用': 1}"
12378651733,"{'流畅至极': 21, '完美运行': 11, '时尚美观': 7, '大小适宜': 3, '方便好用': 3, '漂亮大方': 3, '屏大小合适': 3, '音质上乘': 3, '清晰度高': 2, '电池耐用': 2, '大屏清晰': 2, '内存充足': 2}"
13536863384,{}
25747723681,"{'流畅至极': 2, '完美运行': 1, '轻便实用': 1, '清晰度高': 1, '时尚简约': 1, '精美漂亮': 1}"
28756797440,"{'时尚美观': 6, '方便好用': 3, '颜色绚丽': 2, '反应超快': 2, '功能强大': 1, '拍照一流': 1, '颜值爆表': 1, '快捷灵敏': 1, '完全够用': 1}"
31045913591,"{'清晰度高': 1, '声音洪亮': 1, '待机给力': 1}"
38491252772,"{'小巧精致': 9, '方便好用': 7, '待机给力': 7, '声音洪亮': 5, '方便实用': 4, '持久耐用': 4, '声音清晰': 4, '大小适宜': 3, '颜色绚丽': 2, '简单实用': 2, '时尚美观': 2, '优质耐用': 2}"
11879153874,"{'流畅至极': 2, '功能齐全': 1, '反应超快': 1}"
27520893539,{}
26263215026,{}
11898178629,{'大小适宜': 1}
30878776751,"{'声音洪亮': 2, '优质耐用': 2, '清晰度高': 1, '设计人性化': 1, '方便好用': 1, '操作简便': 1, '音质上乘': 1, '做工精湛': 1}"
32332925273,{}
33530133557,"{'完美运行': 1, '充电快速': 1, '颜色绚丽': 1, '清晰度高': 1, '时尚美观': 1, '打开应用快': 1}"
32640687830,{}
26665343831,{}
28145954593,{}
21783297101,"{'毫无卡顿': 2, '大小适宜': 1, '流畅至极': 1}"
32061024914,"{'完美运行': 2, '方便好用': 2, '打开软件快': 1, '拍照一流': 1, '亮丽如新': 1, '优质耐用': 1}"
28483412760,"{'流畅至极': 1, '美观大方': 1, '时尚美观': 1}"
31731163017,{}
34138944006,"{'方便好用': 4, '完美运行': 3, '内存充足': 2, '颜色绚丽': 1, '简单方便': 1, '毫无卡顿': 1}"
20677126527,{'大小适宜': 1}
16879428904,"{'清晰度高': 2, '流畅至极': 1, '手感一流': 1, '反应超快': 1, '毫无卡顿': 1, '简单好看': 1, '时尚美观': 1, '做工精湛': 1}"
27653563643,"{'炫酷霸气': 2, '高端大气': 2, '流畅至极': 1, '声音洪亮': 1, '功能强大': 1, '质感俱佳': 1, '结实耐用': 1}"
24440374757,"{'清晰度高': 1, '时尚美观': 1}"
30890737878,{}
27190594767,"{'流畅至极': 13, '方便好用': 11, '反应超快': 10, '操作简便': 10, '时尚美观': 10, '使用简便': 6, '功能齐全': 4, '简单大方': 3, '声音清晰': 3, '音质上乘': 3, '颜色绚丽': 2, '轻薄适中': 2}"
35529138151,{'声音洪亮': 1}
35506293306,"{'小巧精致': 12, '方便好用': 8, '待机给力': 8, '时尚美观': 7, '携带方便': 3, '屏大小合适': 2, '按键灵敏': 2, '颜色绚丽': 1, '超级省电': 1, '持久耐用': 1, '结实耐用': 1, '完全够用': 1}"
22849353190,{'颜色绚丽': 1}
28109285186,{}
33613418804,{}
11338769689,"{'完美运行': 1, '屏大小合适': 1}"
16590255396,"{'待机给力': 7, '持久耐用': 4, '按键清晰': 2, '手感一流': 1, '空间充足': 1, '声音洪亮': 1, '方便好用': 1, '超大屏幕': 1}"
14812986568,"{'操作简便': 2, '声音洪亮': 1, '方便好用': 1}"
7438300,{}
31989163235,{}
32861696217,{'时尚美观': 1}
33166732645,{}
32896815525,"{'清晰度高': 1, '拍照一流': 1, '下载迅速': 1, '时尚美观': 1}"
22294457696,"{'方便好用': 2, '清晰度高': 1, '功能强劲': 1, '时尚美观': 1}"
16589924392,"{'完美运行': 3, '反应超快': 2, '系统简洁': 2, '性能一流': 1, '操作简便': 1, '简单实用': 1, '时尚美观': 1, '内存充足': 1, '尺寸适宜': 1}"
13524238885,{}
13019192724,"{'声音洪亮': 11, '声音清晰': 5, '方便好用': 4, '颜色绚丽': 3, '轻薄小巧': 2, '精美漂亮': 2, '字迹清晰': 1, '清晰度高': 1, '使用简便': 1, '功能强大': 1, '待机给力': 1, '做工精湛': 1}"
32408659805,"{'反应超快': 3, '毫无卡顿': 2, '亮丽如新': 2, '时尚美观': 2, '散热性佳': 2, '清晰度高': 1, '炫酷霸气': 1, '方便好用': 1, '持久耐用': 1, '舒适性强': 1, '体验绝佳': 1, '做工精湛': 1}"
30383474643,{}
28651459639,"{'声音洪亮': 28, '待机给力': 22, '持久耐用': 7, '音质上乘': 6, '方便好用': 5, '清晰度高': 2, '漂亮大方': 2, '电筒特亮': 2, '使用方便': 1, '质感俱佳': 1, '亮丽如新': 1}"
27356997711,{}
15578791312,{'方便好用': 1}
29279063135,{}
31262637063,"{'观感舒适': 1, '时尚美观': 1}"
29209726534,"{'充电快速': 1, '清晰度高': 1, '防摔耐用': 1, '优质耐用': 1}"
31796358605,"{'声音洪亮': 9, '持久耐用': 2, '按键灵敏': 1, '优质耐用': 1}"
34205071400,"{'毫无卡顿': 2, '完美运行': 1, '颜色绚丽': 1, '无比顺畅': 1, '质感俱佳': 1, '像素一流': 1, '时尚美观': 1, '照片清晰': 1, '新颖别致': 1}"
30534660922,{'新颖别致': 1}
30126950336,{}
10163671275,"{'流畅至极': 8, '完美运行': 5, '方便好用': 5, '超大屏幕': 3, '时尚美观': 3, '使用舒适': 2, '续航出色': 1, '金属质感': 1, '清晰度高': 1, '造型满分': 1, '散热性佳': 1, '画面细腻': 1}"
31638481506,{'清晰度高': 1}
33386248635,"{'流畅至极': 6, '完美运行': 4, '清晰度高': 3, '拍照一流': 3, '方便好用': 2, '漂亮大方': 2, '高端大气': 2, '时尚美观': 2, '续航出色': 1, '手感一流': 1, '亮丽如新': 1, '散热性佳': 1}"
7038868,"{'方便好用': 5, '时尚美观': 5, '高端大气': 4, '流畅至极': 3, '毫无卡顿': 3, '散热性佳': 2, '内存充足': 2, '完美运行': 1, '手感一流': 1, '像素一流': 1, '低调雅致': 1}"
31054182598,{}
27218322866,"{'充电快速': 2, '续航出色': 1}"
29636709306,"{'声音洪亮': 18, '方便好用': 9, '使用简便': 4, '时尚简约': 4, '使用方便': 4, '声音清晰': 4, '音质上乘': 4, '字体够大': 4, '大小适宜': 3, '待机给力': 3, '时尚美观': 3, '颜色绚丽': 2}"
30894434257,{'时尚美观': 1}
8419532,"{'完美运行': 4, '方便好用': 4, '清晰度高': 3, '毫无卡顿': 2, '拍照一流': 2, '高端大气': 2, '灵敏度高': 2, '识别率强': 1, '凸显气质': 1, '时尚美观': 1, '音质上乘': 1, '大方得体': 1}"
29197235877,"{'便携小巧': 39, '声音清晰': 18, '颜色绚丽': 11, '音质上乘': 10, '漂亮大方': 9, '小巧精致': 9, '使用简便': 8, '功能齐全': 7, '清晰度高': 6, '持久耐用': 5, '使用方便': 4, '操作简单': 4}"
32524824282,"{'小巧精致': 2, '便携小巧': 1, '使用舒适': 1, '声音洪亮': 1, '方便好用': 1, '持久耐用': 1}"
26955870109,"{'清晰度高': 1, '毫无卡顿': 1, '超大屏幕': 1, '漂亮大方': 1, '高端大气': 1, '待机给力': 1, '灵敏度高': 1, '时尚美观': 1, '音质上乘': 1}"
27317174169,{}
28985535616,"{'高端大气': 3, '完美运行': 1, '炫酷霸气': 1, '轻巧舒适': 1, '美观大方': 1}"
30964836320,"{'使用简便': 1, '方便好用': 1, '时尚美观': 1, '灵敏度高': 1, '体验绝佳': 1}"
26641199531,"{'流畅至极': 1, '清晰度高': 1, '操作简便': 1, '解锁迅速': 1, '高端大气': 1, '像素一流': 1, '持久耐用': 1}"
35029562388,{}
33210570822,"{'声音洪亮': 94, '漂亮大方': 47, '颜色绚丽': 30, '字体够大': 24, '方便好用': 22, '清晰度高': 20, '声音清晰': 17, '操作简便': 13, '时尚美观': 13, '超大字体': 12, '按键灵敏': 9, '操作简单': 9}"
30156979655,"{'大小适宜': 1, '反应超快': 1}"
25668591251,{}
14512340317,"{'清晰度高': 2, '流畅至极': 1, '反应超快': 1, '方便好用': 1, '观感舒适': 1, '超大屏幕': 1, '美观大方': 1, '持久耐用': 1, '时尚美观': 1, '体验绝佳': 1, '优质耐用': 1}"
29585504322,{}
34557385845,{}
26881506467,"{'方便好用': 5, '持久耐用': 5, '优质耐用': 4, '流畅至极': 3, '声音洪亮': 2, '待机给力': 2, '时尚美观': 2, '大小适宜': 1, '适用性强': 1, '匹配度高': 1, '运转迅速': 1, '新颖别致': 1}"
35740977957,{'方便好用': 1}
29840147557,"{'高端大气': 40, '持久耐用': 27, '清晰度高': 26, '流畅至极': 21, '待机给力': 19, '声音洪亮': 16, '反应超快': 15, '功能齐全': 12, '时尚美观': 12, '方便好用': 9, '颜色绚丽': 6, '炫酷霸气': 5}"
11806754577,"{'声音洪亮': 3, '方便好用': 3, '操作简便': 2, '时尚美观': 2, '使用简便': 1, '低调奢华': 1, '超级省电': 1, '声音清晰': 1, '音质上乘': 1, '做工精湛': 1, '操作简单': 1, '新颖别致': 1}"
29195745141,{}
26785626243,"{'完美运行': 7, '流畅至极': 5, '高端大气': 5, '手感一流': 2, '声音洪亮': 2, '拍照一流': 2, '持久耐用': 2, '大小适宜': 1, '清晰度高': 1, '炫酷霸气': 1, '惊艳绝伦': 1, '舒适性强': 1}"
32767607289,{}
12096585685,{'方便好用': 1}
34354664765,"{'操作简便': 2, '方便好用': 2, '功能齐全': 1, '清晰度高': 1, '使用简便': 1, '按键清晰': 1, '小巧精致': 1, '使用方便': 1, '持久耐用': 1, '大方得体': 1}"
22620490198,"{'反应超快': 1, '运行顺畅': 1}"
10097829336,"{'方便好用': 7, '反应超快': 6, '时尚美观': 6, '手感一流': 2, '解锁迅速': 2, '持久耐用': 2, '完全够用': 2, '屏大小合适': 1, '高端大气': 1, '无比顺畅': 1, '网速超快': 1, '尺寸适宜': 1}"
29458714946,"{'方便好用': 1, '时尚美观': 1}"
29009038580,{'时尚美观': 1}
32778057406,{}
32400152028,{}
32910176121,{}
37081965848,"{'声音洪亮': 5, '待机给力': 2, '续航出色': 1, '手感一流': 1, '厚薄适宜': 1, '轻巧方便': 1, '炫酷霸气': 1, '持久耐用': 1, '时尚美观': 1}"
27183940241,"{'方便好用': 3, '音质上乘': 2, '反应超快': 1, '颜色绚丽': 1, '手感一流': 1, '声音洪亮': 1, '轻巧方便': 1, '高端大气': 1, '时尚美观': 1}"
29220205509,{}
31867355278,{}
33375613748,"{'时尚美观': 2, '新颖别致': 1}"
22319392221,{}
27214526704,{}
29125807508,{}
32455556357,"{'方便好用': 4, '小巧精致': 4, '声音洪亮': 3, '待机给力': 2, '声音清晰': 2, '音质上乘': 2, '完美运行': 1, '持久耐用': 1, '时尚美观': 1, '携带方便': 1}"
28118872160,{}
20748835669,{}
17131041586,"{'清晰度高': 2, '持久耐用': 1}"
23480726140,"{'流畅至极': 2, '配置高端': 2, '拍照一流': 2, '完美运行': 1, '清晰度高': 1, '上网极快': 1, '丝滑柔顺': 1, '高端大气': 1, '按键灵敏': 1, '大方得体': 1}"
24010577907,{'高端大气': 1}
26268550075,{}
34261217198,"{'高端大气': 2, '档次十足': 1, '毫无卡顿': 1}"
31909818675,"{'反应超快': 3, '识别率强': 3, '大小适宜': 2, '续航出色': 2, '清晰度高': 2, '毫无卡顿': 2, '方便好用': 2, '无比顺畅': 2, '拍照一流': 1, '高端大气': 1, '惊艳绝伦': 1, '时尚美观': 1}"
31022446625,"{'屏大小合适': 6, '拍照一流': 4, '手感一流': 3, '时尚美观': 3, '完美运行': 2, '颜色绚丽': 2, '高端大气': 2, '无比顺畅': 2, '方便好用': 1, '像素一流': 1, '持久耐用': 1, '指纹秒开': 1}"
29204471126,{}
26186122389,"{'简洁清爽': 1, '高端大气': 1}"
32950156150,"{'清晰度高': 1, '清晰明亮': 1}"
29155829169,"{'颜色绚丽': 1, '使用方便': 1, '时尚美观': 1}"
17345169474,{'设计人性化': 1}
32296022975,"{'完美运行': 5, '方便好用': 4, '流畅至极': 1, '带电给力': 1, '毫无卡顿': 1, '实用性强': 1, '超薄轻盈': 1, '高端大气': 1, '持久耐用': 1, '时尚美观': 1, '散热性佳': 1}"
28920363072,{}
32965983630,{}
31416025589,"{'功能强大': 1, '优质耐用': 1}"
26509792440,{}
30751168968,{}
29659127285,"{'操作简便': 3, '时尚美观': 3, '声音清晰': 3, '手感一流': 1, '声音洪亮': 1, '使用简便': 1, '电力充足': 1, '高端大气': 1, '字体清晰': 1, '音质上乘': 1}"
31637419513,"{'清晰度高': 1, '方便好用': 1, '功能强大': 1, '上网极快': 1, '时尚美观': 1}"
36818485810,"{'反应超快': 1, '手感一流': 1, '方便好用': 1}"
24767614715,"{'流畅至极': 2, '清晰度高': 1}"
10559221025,"{'反应超快': 1, '无比顺畅': 1}"
35748953927,"{'便携小巧': 11, '小巧精致': 5, '手感一流': 2, '大小适宜': 1, '充电快速': 1, '精致优雅': 1, '方便好用': 1, '声音清晰': 1, '音质上乘': 1}"
36332771134,{}
26300083185,"{'完美运行': 1, '灯光明亮': 1, '时尚简约': 1}"
5068046,"{'续航出色': 2, '声音洪亮': 1, '通话清晰': 1, '高端大气': 1}"
25400023791,{'功能齐全': 1}
26147597876,"{'时尚美观': 3, '屏大小合适': 2, '反应超快': 1, '方便好用': 1}"
35147145510,{}
34535673935,{}
26114020649,"{'毫无卡顿': 1, '从未卡机': 1, '美观大方': 1}"
35320058857,"{'画质感人': 1, '像素一流': 1}"
19816511898,"{'毫无卡顿': 1, '时尚美观': 1}"
34605878793,{}
10662685942,{}
32950466747,"{'流畅至极': 1, '毫无卡顿': 1, '方便好用': 1, '颜值爆表': 1}"
18724917226,{}
34985902471,{}
26638144663,"{'方便好用': 1, '体验绝佳': 1, '做工精湛': 1, '接打电话够': 1, '携带方便': 1}"
26011902035,{}
